定日镜序号,吸收塔x坐标(m),吸收塔y坐标(m),定日镜宽度(m),定日镜高度(m),定日镜x坐标(m),定日镜y坐标(m),定日镜z坐标(m),镜面面积(m2)
80,50.0,-10.0,5.871984737587165,4.99118702694909,-289.891,-172.109,4.0,29.308174044688116
81,50.0,-10.0,5.644197200795782,4.797567620676414,-310.161,0.0,4.0,27.078417735250298
82,50.0,-10.0,5.615281083074407,4.772988920613246,-152.78,285.317,4.0,26.801674395643293
83,50.0,-10.0,5.5590813552592575,4.725219151970369,-223.764,214.778,4.0,26.26787768723244
84,50.0,-10.0,5.673117527247324,4.822149898160226,-85.272,326.17,4.0,27.356623106266678
85,50.0,-10.0,5.636722670866444,4.791214270236477,-309.699,-16.938,4.0,27.006746098020773
86,50.0,-10.0,5.750811533068552,4.8881898031082684,-302.931,-113.929,4.0,28.111058295543124
87,50.0,-10.0,5.539916200713126,4.708928770606157,-211.702,226.677,4.0,26.087070784285192
88,50.0,-10.0,5.5908734602696555,4.752242441229207,-138.925,292.313,4.0,26.569186141435452
89,50.0,-10.0,5.8505463495716326,4.972964397135888,-281.167,-186.019,4.0,29.094558700213064
90,50.0,-10.0,5.627445028433827,4.783328274168753,-308.312,-33.825,4.0,26.917916915837903
91,50.0,-10.0,5.734261828900042,4.8741225545650355,-297.121,-128.322,4.0,27.949494914023045
92,50.0,-10.0,5.519140537289416,4.691269456696003,-199.007,237.9,4.0,25.891775429798603
93,50.0,-10.0,5.643613588658433,4.797071550359668,-69.29,329.935,4.0,27.0728181873766
94,50.0,-10.0,5.61637995590964,4.773922962523193,-306.004,-50.611,4.0,26.812165237772028
95,50.0,-10.0,5.565462274413532,4.730642933251502,-124.75,298.638,4.0,26.32821477873221
96,50.0,-10.0,5.496803131245936,4.672282661559045,-185.719,248.412,4.0,25.682617964123853
97,50.0,-10.0,5.827941194773331,4.953750015557331,-271.777,-199.487,4.0,28.870163784275597
98,50.0,-10.0,5.716455283463738,4.858986990944177,-290.627,-142.42,4.0,27.77618185666441
99,50.0,-10.0,5.603578360904524,4.763041606768845,-302.784,-67.246,4.0,26.690076879777816
100,50.0,-10.0,5.613305068565047,4.77130930828029,-53.144,332.917,4.0,26.782814723861343
101,50.0,-10.0,5.460324505311554,4.641275829514821,-278.784,101.469,4.0,25.342872147809988
102,50.0,-10.0,5.539077123868385,4.708215555288127,-110.288,304.276,4.0,26.079169076537745
103,50.0,-10.0,5.453947137446802,4.635855066829781,-272.413,117.507,4.0,25.283708471354537
104,50.0,-10.0,5.464673801412383,4.644972731200525,-284.213,85.088,4.0,25.383260792466434
105,50.0,-10.0,5.445536606360951,4.628706115406809,-265.12,133.148,4.0,25.205788591534574
106,50.0,-10.0,5.472957723751767,4.652014065189002,-171.876,258.184,4.0,25.460276309078004
107,50.0,-10.0,5.466945465272854,4.646903645481926,-288.679,68.418,4.0,25.404368812227307
108,50.0,-10.0,5.435096826730566,4.619832302720981,-256.929,148.338,4.0,25.10923588854617
109,50.0,-10.0,5.467169332024518,4.64709393222084,-292.169,51.517,4.0,25.406449429275003
110,50.0,-10.0,5.422668536821911,4.609268256298624,-247.869,163.026,4.0,24.99453395120254
111,50.0,-10.0,5.589044631064749,4.750687936405037,-298.66,-83.681,4.0,26.551806904828645
112,50.0,-10.0,5.697418175666579,4.842805449316592,-283.464,-156.19,4.0,27.591487788153504
113,50.0,-10.0,5.804205819449113,4.9335749465317456,-261.742,-212.483,4.0,28.635484415347904
114,50.0,-10.0,5.465327332435507,4.6455282325701805,-294.67,34.442,4.0,25.38933242306662
115,50.0,-10.0,5.408287422810746,4.597044309389134,-237.971,177.163,4.0,24.862136920572965
116,50.0,-10.0,5.511767392751819,4.685002283839046,-95.573,309.214,4.0,25.82264282303186
117,50.0,-10.0,5.447630552153909,4.630485969330822,-157.52,267.184,4.0,25.225176837846593
118,50.0,-10.0,5.461428200857851,4.642213970729173,-296.174,17.25,4.0,25.35311829415661
119,50.0,-10.0,5.5822660230947125,4.744926119630506,-36.873,335.11,4.0,26.48743985970801
120,50.0,-10.0,5.391958466080857,4.583164696168729,-227.267,190.7,4.0,24.71223368494988
121,50.0,-10.0,5.5727975752443415,4.73687793895769,-293.644,-99.865,4.0,26.39766189245183
122,50.0,-10.0,5.4554827565645825,4.637160343079895,-296.676,0.0,4.0,25.29794829109747
123,50.0,-10.0,5.677203830199847,4.8256232556698695,-275.65,-169.601,4.0,27.39604683019044
124,50.0,-10.0,5.37373298461487,4.567673036922639,-215.794,203.592,4.0,24.545455261447163
125,50.0,-10.0,5.420907433593804,4.607771318554733,-142.694,275.388,4.0,24.978301793053678
126,50.0,-10.0,5.779387599902521,4.912479459917143,-251.087,-224.975,4.0,28.39112287542097
127,50.0,-10.0,5.483566856942168,4.6610318284008425,-80.638,313.44,4.0,25.559079653371413
128,50.0,-10.0,5.44749875215002,4.630373939327517,-296.174,-17.25,4.0,25.22395625647462
129,50.0,-10.0,5.550523215451878,4.717944733134096,-20.513,336.507,4.0,26.187061770479712
130,50.0,-10.0,5.5549038945824165,4.721668310395054,-287.753,-115.752,4.0,26.228413686339863
131,50.0,-10.0,5.353651149211521,4.550603476829792,-203.592,215.794,4.0,24.36234353333576
132,50.0,-10.0,5.655819077049731,4.807446215492272,-267.201,-182.622,4.0,27.190046017471722
133,50.0,-10.0,5.43749778002471,4.621873113021003,-294.67,-34.442,4.0,25.1314247916076
134,50.0,-10.0,5.392821955754251,4.583898662391114,-127.443,282.769,4.0,24.720149349495344
135,50.0,-10.0,5.454546465343595,4.636364495542056,-65.517,316.946,4.0,25.28926557120346
136,50.0,-10.0,5.331753943374909,4.531990851868672,-190.7,227.267,4.0,24.163460095789805
137,50.0,-10.0,5.753500857469998,4.890475728849498,-239.835,-236.933,4.0,28.137356299371802
138,50.0,-10.0,5.535358741488606,4.705054930265315,-281.002,-131.293,4.0,26.044166937428177
139,50.0,-10.0,5.425499355154862,4.611674451881632,-292.169,-51.517,4.0,25.020636764867948
140,50.0,-10.0,5.518178688590321,4.690451885301773,-4.105,337.107,4.0,25.882751633330532
141,50.0,-10.0,5.308094996955775,4.511880747412409,-177.163,237.971,4.0,23.949491622200892
142,50.0,-10.0,5.633318091230476,4.7883203775459044,-258.138,-195.223,4.0,26.974131809436884
143,50.0,-10.0,5.363446869035069,4.558929838679809,-111.811,289.307,4.0,24.451577969417777
144,50.0,-10.0,5.424752571896304,4.611039686111859,-50.246,319.723,4.0,25.013749396351233
145,50.0,-10.0,5.411523775472798,4.599795209151878,-288.679,-68.418,4.0,24.89190113663126
146,50.0,-10.0,5.2678755126455545,4.477694185748721,-262.43,106.431,4.0,23.587935554221062
147,50.0,-10.0,5.273535230516616,4.482504945939124,-268.274,90.698,4.0,23.63864775337495
148,50.0,-10.0,5.5142325464235,4.687097664459975,-273.413,-146.443,4.0,25.845746489630766
149,50.0,-10.0,5.260115054490823,4.4710977963172,-255.664,121.791,4.0,23.518488828508847
150,50.0,-10.0,5.27707927965691,4.485517387708373,-273.176,74.645,4.0,23.670430865216645
151,50.0,-10.0,5.726620551916827,4.867627469129303,-228.015,-248.329,4.0,27.875055503790758
152,50.0,-10.0,5.282712202992194,4.490305372543364,-163.026,247.869,4.0,23.72099098669624
153,50.0,-10.0,5.2502627534005,4.462723340390426,-248.0,136.722,4.0,23.430470132782915
154,50.0,-10.0,5.27849987186705,4.486724891086992,-277.118,58.331,4.0,23.68317676270539
155,50.0,-10.0,5.238355389811781,4.4526020813400145,-239.465,151.174,4.0,23.32431211147462
156,50.0,-10.0,5.4852734024953,4.662482392121005,12.313,336.907,4.0,25.574990655104006
157,50.0,-10.0,5.2778001815969,4.486130154357365,-280.087,41.812,4.0,23.676898543334634
158,50.0,-10.0,5.332831940778798,4.532907149661978,-95.845,294.981,4.0,24.17323203230197
159,50.0,-10.0,5.60972737833667,4.7682682715861695,-248.481,-207.375,4.0,26.748685070371007
160,50.0,-10.0,5.3956189667391214,4.586276121728253,-284.213,-85.088,4.0,24.7457984290997
161,50.0,-10.0,5.224404861641334,4.4407441323951335,-230.089,165.094,4.0,23.200245234590366
162,50.0,-10.0,5.274974083564528,4.4837279710298485,-282.072,25.146,4.0,23.651548844935817
163,50.0,-10.0,5.394226393182951,4.585092434205508,-34.859,321.764,4.0,24.733026623774816
164,50.0,-10.0,5.255690544254418,4.467336962616256,-148.338,256.929,4.0,23.478940632420507
165,50.0,-10.0,5.491550196148864,4.667817666726535,-265.008,-161.155,4.0,25.633555023299238
166,50.0,-10.0,5.208444424579296,4.427177760892402,-219.904,178.435,4.0,23.058709325341482
167,50.0,-10.0,5.270041847991086,4.479535570792423,-283.067,8.392,4.0,23.607339917640708
168,50.0,-10.0,5.69878374375223,4.843966182189395,-215.654,-259.136,4.0,27.604715734346478
169,50.0,-10.0,5.377785819491284,4.5711179465675915,-278.784,-101.469,4.0,24.58249327227331
170,50.0,-10.0,5.3010594199290875,4.505900506939724,-79.593,299.775,4.0,23.886046327576075
171,50.0,-10.0,5.190526923282337,4.411947884789987,-208.948,191.149,4.0,22.900334280120983
172,50.0,-10.0,5.262992342046896,4.4735434907398615,-283.067,-8.392,4.0,23.54422513357763
173,50.0,-10.0,5.451883593568585,4.634101054533297,28.701,335.908,4.0,25.264579510148963
174,50.0,-10.0,5.585094996463357,4.747330746993853,-238.253,-219.05,4.0,26.51429320159202
175,50.0,-10.0,5.227083751520389,4.443021188792331,-133.148,265.12,4.0,23.2240438635972
176,50.0,-10.0,5.363036699653279,4.558581194705287,-19.392,323.065,4.0,24.44783824555374
177,50.0,-10.0,5.170669882079431,4.395069399767516,-197.257,203.192,4.0,22.72545297502682
178,50.0,-10.0,5.2538412136642565,4.465765031614618,-282.072,-25.146,4.0,23.462420373637542
179,50.0,-10.0,5.467361465377314,4.647257245570716,-255.812,-175.386,4.0,25.408235184128852
180,50.0,-10.0,5.358103396641145,4.554387887144973,-272.413,-117.507,4.0,24.402881207732765
181,50.0,-10.0,5.268194838053784,4.4779656123457166,-63.104,303.674,4.0,23.590795323942057
182,50.0,-10.0,5.14891339549172,4.376576386167962,-184.873,214.52,4.0,22.53461278113296
183,50.0,-10.0,5.670044498539239,4.8195378237583535,-202.782,-269.328,4.0,27.32699392310283
184,50.0,-10.0,5.242629476810313,4.456235055288766,-280.087,-41.812,4.0,23.36238925645232
185,50.0,-10.0,5.196942106784466,4.417400790766796,-117.507,272.413,4.0,22.956976172078956
186,50.0,-10.0,5.5594547862159205,4.725536568283532,-227.477,-230.221,4.0,26.271406891982238
187,50.0,-10.0,5.418072063542429,4.605361254011064,45.022,334.112,4.0,24.952179152878074
188,50.0,-10.0,5.331243365632336,4.531556860787485,-3.881,323.623,4.0,24.158832450058974
189,50.0,-10.0,5.125338717039422,4.356537909483508,-171.84,225.096,4.0,22.32873241972581
190,50.0,-10.0,5.4417266605230825,4.62546766144462,-245.853,-189.094,4.0,25.170530690670546
191,50.0,-10.0,5.336596318410932,4.536106870649292,-265.12,-133.148,4.0,24.20737122582555
192,50.0,-10.0,5.229367776604057,4.444962610113449,-277.118,-58.331,4.0,23.244344241537135
193,50.0,-10.0,5.234320492016925,4.449172418214387,-46.427,306.667,4.0,23.28839436117606
194,50.0,-10.0,5.165353775659889,4.390550709310905,-101.469,278.784,4.0,22.678747683565287
195,50.0,-10.0,5.532839125808584,4.702913256937296,-216.177,-240.862,4.0,26.020462473266548
196,50.0,-10.0,5.099973724716179,4.334977666008752,-158.204,234.88,4.0,22.1082721938761
197,50.0,-10.0,5.083934549979515,4.321344367482588,-254.571,89.078,4.0,21.969431932204106
198,50.0,-10.0,5.078320470926572,4.316572400287586,-249.176,103.212,4.0,21.920937984617098
199,50.0,-10.0,5.640442523392167,4.7943761448833415,-189.428,-278.881,4.0,27.042403080737007
200,50.0,-10.0,5.087671340875578,4.324520639744241,-259.165,74.664,4.0,22.001739721851695
201,50.0,-10.0,5.0708247706180565,4.310201055025348,-242.996,117.021,4.0,21.856274276166616
202,50.0,-10.0,5.298908130994263,4.5040719113451235,11.64,323.437,4.0,23.866663273609547
203,50.0,-10.0,5.21409295400472,4.431979010904011,-273.176,-74.645,4.0,23.10875053305141
204,50.0,-10.0,5.383922918830528,4.576334481005949,61.236,331.524,4.0,24.63863209652234
205,50.0,-10.0,5.089528403157285,4.326099142683692,-262.944,60.015,4.0,22.017804461563028
206,50.0,-10.0,5.061496932822884,4.302272392899451,-236.053,130.462,4.0,21.77593852082914
207,50.0,-10.0,5.089487037667444,4.3260639820173274,-265.895,45.177,4.0,22.017446560597197
208,50.0,-10.0,5.313299418014942,4.516304505312701,-256.929,-148.338,4.0,23.996478099656237
209,50.0,-10.0,5.050314045988216,4.292766939089984,-228.366,143.492,4.0,21.679821168639986
210,50.0,-10.0,5.414679259234202,4.602477370349071,-235.159,-202.238,4.0,24.920938758323885
211,50.0,-10.0,5.08756583752974,4.324430961900279,-268.01,30.197,4.0,22.000827228519732
212,50.0,-10.0,5.037326857258996,4.281727828670147,-219.961,156.071,4.0,21.568462586833377
213,50.0,-10.0,5.132413396210457,4.362551386778889,-85.088,284.213,4.0,22.390417179160476
214,50.0,-10.0,5.072885275671174,4.311952484320498,-144.011,243.84,4.0,21.874040267103194
215,50.0,-10.0,5.199512161503218,4.419585337277735,-29.611,308.745,4.0,22.979687709976886
216,50.0,-10.0,5.083750475844971,4.321187904468225,-269.281,15.123,4.0,21.96784106555587
217,50.0,-10.0,5.196831433811773,4.417306718740007,-268.274,-90.698,4.0,22.955998408736008
218,50.0,-10.0,5.022552264506549,4.269169424830567,-210.864,168.159,4.0,21.442126562244887
219,50.0,-10.0,5.5053188512470825,4.67952102356002,-204.38,-250.95,4.0,25.762255305812022
220,50.0,-10.0,5.266092237084475,4.476178401521803,27.134,322.507,4.0,23.571968332059164
221,50.0,-10.0,5.078072976343284,4.316362029891791,-269.706,0.0,4.0,21.918801380107748
222,50.0,-10.0,5.610073396926636,4.76856238738764,-175.626,-287.774,4.0,26.75198499106837
223,50.0,-10.0,5.006015064134484,4.255112804514312,-201.104,179.717,4.0,21.301158798990176
224,50.0,-10.0,5.349493647214617,4.547069600132424,77.304,328.149,4.0,24.324519939351113
225,50.0,-10.0,5.288284118529081,4.495041500749719,-247.869,-163.026,4.0,23.771056580543863
226,50.0,-10.0,5.044140895013118,4.287519760761151,-129.313,251.943,4.0,21.62685376343218
227,50.0,-10.0,5.38629589224068,4.578351508404578,-223.764,-214.778,4.0,24.6603559229535
228,50.0,-10.0,5.070509368029553,4.30993296282512,-269.281,-15.123,4.0,21.853555463584136
229,50.0,-10.0,5.177624139393273,4.400980518484282,-262.43,-106.431,4.0,22.78662296950374
230,50.0,-10.0,5.098162478383811,4.3334381066262395,-68.418,288.679,4.0,22.09257155760048
231,50.0,-10.0,4.987759273733236,4.23959538267325,-190.711,190.711,4.0,21.14608118680511
232,50.0,-10.0,5.163843082146011,4.3892666198241095,-12.706,309.901,4.0,22.66548407047313
233,50.0,-10.0,5.0611100262338296,4.301943522298755,-268.01,-30.197,4.0,21.772609492997905
234,50.0,-10.0,4.967793560297922,4.222624526253234,-179.717,201.104,4.0,20.977126929076878
235,50.0,-10.0,5.47693372077333,4.65539366265733,-192.114,-260.46,4.0,25.49728253448239
236,50.0,-10.0,5.232873478923853,4.447942457085275,42.565,320.836,4.0,23.275520119460932
237,50.0,-10.0,5.013808973781262,4.261737627714073,-114.161,259.161,4.0,21.367538361734084
238,50.0,-10.0,5.26161667454114,4.472374173359969,-237.971,-177.163,4.0,23.531918525337964
239,50.0,-10.0,5.314889182481387,4.517655805109179,93.189,323.997,4.0,24.010839968749018
240,50.0,-10.0,5.156515212428463,4.3830379305641936,-255.664,-121.791,4.0,22.601201765605232
241,50.0,-10.0,5.5789395992018225,4.742098659321549,-161.406,-295.983,4.0,26.455881993810863
242,50.0,-10.0,5.04986586105514,4.292385981896869,-265.895,-45.177,4.0,21.675973432452643
243,50.0,-10.0,4.9461884602824115,4.20426019124005,-168.159,210.864,4.0,20.795063241936262
244,50.0,-10.0,5.062724946330437,4.303316204380872,-51.517,292.169,4.0,21.78650629986705
245,50.0,-10.0,5.3566400315840585,4.55314402684645,-211.702,-226.677,4.0,24.389553563773536
246,50.0,-10.0,5.1274251348266375,4.358311364602642,4.236,310.133,4.0,22.346915236264167
247,50.0,-10.0,5.036817292018684,4.2812946982158815,-262.944,-60.015,4.0,21.564099168201665
248,50.0,-10.0,4.981966624074172,4.234671630463046,-98.608,265.469,4.0,21.09699272688065
249,50.0,-10.0,4.922970557169226,4.184524973593842,-156.071,219.961,4.0,20.600293240741813
250,50.0,-10.0,5.199293327510217,4.419399328383684,57.898,318.426,4.0,22.977753439668422
251,50.0,-10.0,5.447730987602757,4.630571339462343,-179.405,-269.372,4.0,25.22610697629421
252,50.0,-10.0,5.133546425886031,4.363514462003127,-248.0,-136.722,4.0,22.40030407071816
253,50.0,-10.0,5.233333350908826,4.448333348272501,-227.267,-190.7,4.0,23.279611267474404
254,50.0,-10.0,4.895424825947719,4.161111102055561,-242.093,83.903,4.0,20.37040659252947
255,50.0,-10.0,4.890011918342419,4.156510130591056,-237.056,97.228,4.0,20.32538407730127
256,50.0,-10.0,4.899016642850316,4.1641641464227686,-246.382,70.32,4.0,20.400309456885722
257,50.0,-10.0,4.882772703611529,4.1503567980698,-231.286,110.252,4.0,20.265248883863766
258,50.0,-10.0,5.280148514936679,4.488126237696177,108.853,319.075,4.0,23.69797308881981
259,50.0,-10.0,5.021971088068759,4.268675424858445,-259.165,-74.664,4.0,21.437164567988738
260,50.0,-10.0,4.900759271405457,4.165645380694638,-249.909,56.518,4.0,20.41482522082656
261,50.0,-10.0,5.026176116214085,4.272249698781972,-34.442,294.67,4.0,21.473079398520767
262,50.0,-10.0,4.873735985304194,4.142675587508564,-224.802,122.935,4.0,20.19030708628168
263,50.0,-10.0,5.54714879232594,4.7150764734770485,-146.804,-303.491,4.0,26.15523076557266
264,50.0,-10.0,4.898193898362427,4.163464813608063,-143.492,228.366,4.0,20.393457946061673
265,50.0,-10.0,4.900670540434364,4.1655699593692095,-252.664,42.542,4.0,20.414085983999055
266,50.0,-10.0,5.325760005078971,4.526896004317125,-199.007,-237.9,4.0,24.109161686943946
267,50.0,-10.0,4.862900044920125,4.1334650381821065,-217.622,135.239,4.0,20.100627319851533
268,50.0,-10.0,4.9486795763311875,4.206377639881509,-82.708,270.844,4.0,20.81601511681781
269,50.0,-10.0,4.898742352447283,4.163930999580191,-254.638,28.435,4.0,20.39802514031163
270,50.0,-10.0,5.0903139019894805,4.326766816691058,21.166,309.438,4.0,22.024601277669262
271,50.0,-10.0,4.850294958952379,4.122750715109522,-209.77,147.124,4.0,19.996557010513026
272,50.0,-10.0,5.108784377434344,4.342466720819193,-239.465,-151.174,4.0,22.184726142849637
273,50.0,-10.0,4.894962890062265,4.160718456552925,-255.824,14.239,4.0,20.366562440823714
274,50.0,-10.0,5.00537144046901,4.254565724398659,-254.571,-89.078,4.0,21.295681768503393
275,50.0,-10.0,5.165443671054545,4.390627120396363,73.099,315.284,4.0,22.679537071011836
276,50.0,-10.0,4.835940519371819,4.110549441466047,-201.269,158.555,4.0,19.878372600866854
277,50.0,-10.0,5.417754772100796,4.605091556285677,-166.284,-277.663,4.0,24.949256755027807
278,50.0,-10.0,4.8719185387350255,4.141130757924771,-130.462,236.053,4.0,20.17525171085952
279,50.0,-10.0,5.203516626276047,4.4229891323346395,-215.794,-203.592,4.0,23.015097487941564
280,50.0,-10.0,4.889365329090074,4.1559605297265625,-256.22,0.0,4.0,20.320009323111872
281,50.0,-10.0,4.8198709018480645,4.096890266570854,-192.147,169.495,4.0,19.74648218390942
282,50.0,-10.0,4.988616619402519,4.240324126492141,-17.25,296.174,4.0,21.153351409072165
283,50.0,-10.0,5.245385200738471,4.4585774206277,124.259,313.397,4.0,23.38695601850724
284,50.0,-10.0,4.914051242742486,4.176943556331113,-66.518,275.268,4.0,20.52571467385413
