month,time,DNI_kW_m2,eta_optical_mean,eta_cos_mean,eta_shadow_mean,eta_trunc_mean,power_MW,unit_power_kW_m2
3,15.0,0.9585851534948294,0.26009263000170757,0.7382066298196169,0.4016372465916701,0.9800625000000001,23.488026517587546,0.24932093365306074
4,9.0,1.0012392556638674,0.29570491980591895,0.7561850022343669,0.4479682949895207,0.9802421875,27.892291983197403,0.2960713738026219
4,10.5,1.0453202150611232,0.33975534084023995,0.7810300806786061,0.4970223261977403,0.9809140625000002,33.45826568999547,0.35515312595528487
4,12.0,1.0575644144419905,0.34993634158083886,0.789578647963986,0.5056752335406958,0.9807343750000002,34.86451757074833,0.3700802221759122
4,13.5,1.0453202150611232,0.3408540600369958,0.7809097636680253,0.4976187241203561,0.9803906250000002,33.56646483916217,0.35630163934232945
4,15.0,1.0012392556638674,0.29777286231551026,0.7559568036093915,0.44875962622395826,0.9799921875,28.087350138874502,0.29814187902168077
5,9.0,1.0207025820082094,0.31706544798396574,0.7661414471938343,0.47384445730901703,0.9805546874999999,30.488489954201352,0.3236295214228235
5,10.5,1.057739329886917,0.34997952738343324,0.7897497661479307,0.5060113814084078,0.981375,34.87458733129699,0.3701871107686926
5,12.0,1.0682654196136023,0.355909454399877,0.7978772201440414,0.5091260727243752,0.9801328124999997,35.818424487630665,0.3802057626489328
5,13.5,1.057739329886917,0.3506784642230319,0.7896385138682532,0.5061754123550427,0.9805078125000002,34.94423464476668,0.37092640375304303
5,15.0,1.0207025820082094,0.3190660985091859,0.7659314382297318,0.4737454401464536,0.9812812500000002,30.680869205324058,0.3256715905796117
6,9.0,1.0258377775008265,0.3228212019034812,0.7690131948883182,0.48030341615677197,0.9811328125000002,31.19812705766888,0.3311621842908127
6,10.5,1.060873666505148,0.3517954521253973,0.7921002002890447,0.5073783841376485,0.9807500000000003,35.15941771915448,0.3732105311561065
6,12.0,1.070906192835357,0.3573116380240633,0.8000504894590771,0.5092819575769315,0.9809062500000002,36.04843174477267,0.3826472459321148
6,13.5,1.060873666505148,0.3529623639923839,0.7919923530366824,0.5074461114476314,0.9814140625000001,35.27604214259414,0.3744484772269249
6,15.0,1.0258377775008265,0.3243111813297512,0.7688099174111273,0.4799773876419915,0.9806406249999999,31.34212183614066,0.3326906614739795
7,9.0,1.018827782979376,0.3150263630891962,0.7651201123824632,0.4713557907090259,0.9807343750000002,30.23677462521077,0.3209576110862217
7,10.5,1.0565735829846747,0.3490531447053709,0.7888916669049193,0.5054287696973914,0.9810156249999998,34.74394165382637,0.36880033175342186
7,12.0,1.0672739615444855,0.3558223663376692,0.7970746149421398,0.5089923678004297,0.9811796874999998,35.77642504244741,0.37975994652733747
7,13.5,1.0565735829846747,0.3500371041542433,0.7887793102560255,0.5056315921443864,0.9808593749999999,34.84188269862116,0.36983995731382857
7,15.0,1.018827782979376,0.3169213206671387,0.7649079098330063,0.471358738708565,0.980984375,30.418655927609453,0.3228882465141968
8,9.0,0.9956097226800013,0.29009365691706845,0.7535509953881494,0.440772147518202,0.9807812499999998,27.209160713141813,0.2888200653144299
8,10.5,1.041648305926071,0.33624756629655683,0.7786198925096606,0.49362757706483196,0.9804609375,32.99651288885318,0.3502517078045727
8,12.0,1.0543649589786372,0.3478154492356109,0.787245001154668,0.5037942627883799,0.9813281249999999,34.54837433509948,0.3667244218654412
8,13.5,1.041648305926071,0.3375182366953486,0.7784976724052989,0.49438423381603436,0.9801796874999998,33.121205812739625,0.35157529947286453
8,15.0,0.9956097226800013,0.2923885001358724,0.7533189134345876,0.44184696930400574,0.9808749999999999,27.42440415767446,0.2911048335350975
9,9.0,0.9479074216376175,0.24901262309149888,0.7347080626722168,0.3881353437870552,0.9809999999999998,22.236942379939016,0.23604091350988257
9,10.5,1.0102231630242495,0.3045054909282698,0.7605952271440874,0.45710271859176244,0.9808671874999999,28.980123667200402,0.3076185002038086
9,12.0,1.026795227213093,0.32284122162951195,0.7695055847163258,0.4782270805084074,0.9811015624999998,31.22918189828926,0.3314918255168272
9,13.5,1.0102231630242495,0.3066757728597943,0.7604631258739538,0.45937054948704653,0.9812421874999997,29.18667179405532,0.30981096928132773
9,15.0,0.9479074216376175,0.25235280046765657,0.7344552071686844,0.3914370430887367,0.9807421875000001,22.535221764053222,0.23920709243432853
10,9.0,0.871393739595667,0.2006948103721152,0.7133832926297127,0.32301259168525515,0.9801796874999998,16.475490838670613,0.17488420132760077
10,10.5,0.9603540966246885,0.25940438082164397,0.7390672083304624,0.40002422606506094,0.9811093749999997,23.469102594058246,0.24912005980445656
10,12.0,0.9830280897398642,0.2800355189162844,0.7479253041517575,0.4265752151113345,0.9805546874999999,25.933840253134825,0.2752827812195867
10,13.5,0.9603540966246885,0.2616444465178223,0.7389292970995357,0.40366372579720833,0.9798828124999999,23.671768144557127,0.2512713160724899
10,15.0,0.871393739595667,0.20539154293711573,0.7131170950967174,0.3281487113799411,0.9805624999999997,16.861056236215653,0.17897690468129726
11,9.0,0.7772951094738468,0.16295321453232298,0.695629976207919,0.26959928422470975,0.9809375,11.932643101767257,0.12666273672901723
11,10.5,0.9004588187516018,0.21924016393299675,0.7204699729827964,0.346543344230817,0.9806796875000002,18.598236151293204,0.1974167390380138
11,12.0,0.9308152229992321,0.24013476980092588,0.7290631956644795,0.3747587942491991,0.9809921875000001,21.05747572305394,0.22352109930211808
11,13.5,0.9004588187516018,0.22108647066452847,0.7203304417526127,0.3497993593699016,0.9807968749999998,18.754859134895984,0.19907926221654196
11,15.0,0.7772951094738468,0.1680418916317163,0.6953589336133159,0.2748886075305658,0.981140625,12.305273785129149,0.13061814055206722
12,9.0,0.7391583800545818,0.1519956413643912,0.6900309884458596,0.25375362691140896,0.9811953125,10.584160653574118,0.11234885204626059
12,10.5,0.8763811468209349,0.20618645225897553,0.714489263166297,0.32857775934958566,0.9804453125000002,17.023189599281977,0.18069791948966094
12,12.0,0.9099380317765404,0.2265990367222085,0.7229613497520696,0.3566458591689564,0.9807500000000003,19.424849403829153,0.2061910814774664
12,13.5,0.8763811468209349,0.2077634627988937,0.7143497745496381,0.3316321343375529,0.9809296875,17.15339092496061,0.18207998179518312
12,15.0,0.7391583800545818,0.15703232089946087,0.6897595326953706,0.25892578031834235,0.9809531249999999,10.934887982866044,0.11607175593225676
